investor_id,age,income_band,state,city_tier,txn_type,amount,scheme_code,txn_date
INV84636,63,5-12L,Delhi,Tier2,Lumpsum,2000,125497,2026-04-27
INV88307,39,12-25L,West Bengal,Tier3,Lumpsum,5000,118632,2025-01-22
INV83054,26,5-12L,Gujarat,Tier1,Lumpsum,5000,120503,2026-03-08
INV92534,28,5-12L,Tamil Nadu,Tier1,SIP,500,119551,2023-04-23
INV72150,30,5-12L,Punjab,Tier3,SIP,25000,125497,2022-09-28
INV11752,38,25L+,Karnataka,Tier3,Redemption,1000,120841,2024-06-21
INV83585,51,12-25L,Punjab,Tier1,Lumpsum,1000,120841,2026-04-02
INV67575,47,25L+,Gujarat,Tier2,SIP,50000,119092,2026-02-18
INV90154,44,5-12L,Delhi,Tier3,SIP,500,118632,2023-06-09
INV86280,55,12-25L,UP,Tier2,Lumpsum,10000,119551,2022-02-14
INV11882,23,5-12L,Punjab,Tier3,SIP,25000,120503,2023-02-10
INV38490,32,25L+,Maharashtra,Tier1,Redemption,1000,119092,2023-12-18
INV10354,27,12-25L,West Bengal,Tier1,SIP,10000,125497,2022-07-30
INV88406,43,5-12L,Punjab,Tier3,SIP,5000,120503,2022-10-06
INV14809,30,12-25L,Maharashtra,Tier2,SIP,25000,125497,2025-03-12
INV73032,61,5-12L,Maharashtra,Tier2,SIP,5000,120841,2023-04-26
INV17249,34,5-12L,West Bengal,Tier3,Lumpsum,25000,125497,2023-01-20
INV57289,59,25L+,West Bengal,Tier3,SIP,500,120503,2026-02-01
INV14051,46,25L+,Gujarat,Tier2,Lumpsum,2000,119551,2025-05-26
INV46250,23,12-25L,Punjab,Tier2,SIP,2000,118632,2024-11-30
INV59198,55,12-25L,MP,Tier2,SIP,25000,120503,2023-06-21
INV41457,58,12-25L,West Bengal,Tier3,SIP,2000,120503,2022-05-02
INV13429,55,25L+,Delhi,Tier3,SIP,10000,125497,2022-10-11
INV83072,28,25L+,Delhi,Tier1,Lumpsum,500,125497,2022-12-28
INV46183,61,25L+,Gujarat,Tier1,SIP,5000,118632,2022-10-23
INV91296,33,5-12L,Rajasthan,Tier1,SIP,10000,125497,2022-11-12
INV44999,31,25L+,Maharashtra,Tier3,SIP,50000,119092,2023-10-22
INV68899,30,25L+,Telangana,Tier2,SIP,500,120841,2023-03-16
INV24378,64,25L+,West Bengal,Tier3,Lumpsum,10000,119092,2024-10-07
INV23626,34,5-12L,Rajasthan,Tier2,SIP,500,120503,2022-07-18
INV72540,23,12-25L,Rajasthan,Tier1,Lumpsum,10000,118632,2023-05-25
INV50848,30,12-25L,MP,Tier2,Lumpsum,50000,120841,2026-03-23
INV16503,30,25L+,Punjab,Tier2,SIP,500,119551,2022-05-16
INV92724,58,25L+,Maharashtra,Tier2,SIP,500,125497,2026-02-17
INV41417,52,25L+,Tamil Nadu,Tier2,SIP,2000,119551,2024-12-25
INV97615,63,12-25L,Delhi,Tier1,Lumpsum,500,118632,2024-02-03
INV32186,51,25L+,MP,Tier2,SIP,25000,125497,2026-01-05
INV46260,33,25L+,Telangana,Tier1,SIP,5000,120503,2024-08-15
INV40266,28,12-25L,Karnataka,Tier2,Lumpsum,2000,120841,2024-07-01
INV36264,61,25L+,Gujarat,Tier3,SIP,2000,120841,2025-07-02
INV48366,30,12-25L,Delhi,Tier3,SIP,1000,119092,2022-07-24
INV87370,62,5-12L,Kerala,Tier1,Lumpsum,25000,120841,2022-11-09
INV48788,28,25L+,Maharashtra,Tier1,SIP,500,125497,2022-08-12
INV16095,61,5-12L,Gujarat,Tier2,Lumpsum,500,119092,2025-11-25
INV62323,28,12-25L,Punjab,Tier3,SIP,1000,120503,2023-04-17
INV15665,51,12-25L,Delhi,Tier1,SIP,500,119092,2022-02-06
INV50024,23,25L+,Kerala,Tier3,Lumpsum,2000,125497,2025-04-13
INV13219,43,5-12L,MP,Tier2,Redemption,10000,120503,2024-08-17
INV36620,24,5-12L,Tamil Nadu,Tier1,Redemption,2000,125497,2025-12-06
INV31550,38,12-25L,Tamil Nadu,Tier1,SIP,2000,120503,2023-05-21
INV86602,24,25L+,MP,Tier2,Lumpsum,10000,125497,2022-08-04
INV66610,48,25L+,UP,Tier2,Lumpsum,25000,119551,2022-07-18
INV39633,49,12-25L,UP,Tier1,SIP,5000,119551,2022-03-01
INV97575,35,5-12L,MP,Tier1,Lumpsum,10000,120503,2023-11-10
INV37536,59,25L+,Rajasthan,Tier3,SIP,50000,118632,2024-12-27
INV80902,30,5-12L,Gujarat,Tier2,SIP,1000,125497,2023-10-15
INV29645,39,12-25L,MP,Tier1,SIP,5000,125497,2026-03-11
INV15083,34,5-12L,Tamil Nadu,Tier3,SIP,50000,125497,2022-11-07
INV97350,39,25L+,Delhi,Tier3,SIP,2000,118632,2024-08-19
INV40231,33,5-12L,Karnataka,Tier1,SIP,5000,125497,2022-08-12
INV70260,44,25L+,Kerala,Tier3,SIP,2000,120841,2024-01-11
INV98119,41,25L+,UP,Tier1,Lumpsum,1000,119092,2022-11-14
INV15244,56,5-12L,Karnataka,Tier2,SIP,50000,120503,2026-02-13
INV92927,38,25L+,Gujarat,Tier1,SIP,50000,118632,2023-02-07
INV48273,25,25L+,Kerala,Tier1,SIP,10000,120503,2023-09-15
INV25430,59,12-25L,Maharashtra,Tier3,SIP,2000,118632,2022-05-13
INV36563,44,12-25L,Telangana,Tier1,Lumpsum,10000,125497,2023-06-28
INV30766,61,25L+,Kerala,Tier3,Lumpsum,1000,120841,2024-06-01
INV75087,49,5-12L,Kerala,Tier1,Lumpsum,1000,118632,2024-07-31
INV67707,58,25L+,MP,Tier2,SIP,500,119092,2024-08-24
INV87873,23,25L+,Karnataka,Tier1,SIP,5000,120503,2024-12-20
INV31674,50,25L+,MP,Tier1,SIP,25000,119092,2022-06-07
INV46309,40,12-25L,Maharashtra,Tier2,Lumpsum,50000,119092,2025-10-10
INV79568,23,5-12L,Maharashtra,Tier2,Lumpsum,2000,120503,2024-06-10
INV13411,24,5-12L,UP,Tier1,Lumpsum,5000,125497,2024-10-18
INV93847,44,25L+,Telangana,Tier3,SIP,10000,119092,2026-05-12
INV41881,25,25L+,MP,Tier2,SIP,5000,119092,2025-02-04
INV87934,42,5-12L,UP,Tier3,SIP,25000,120841,2026-04-19
INV58918,60,12-25L,West Bengal,Tier1,SIP,25000,120841,2023-12-03
INV87115,33,25L+,MP,Tier3,SIP,5000,120841,2022-08-26
INV85494,22,5-12L,Gujarat,Tier2,SIP,2000,120841,2024-11-18
INV60335,26,5-12L,Rajasthan,Tier3,SIP,5000,118632,2025-02-27
INV89746,62,25L+,UP,Tier3,Redemption,25000,119092,2026-03-21
INV94293,40,12-25L,Maharashtra,Tier2,SIP,2000,120841,2025-12-02
INV38519,58,12-25L,MP,Tier3,Lumpsum,500,119092,2025-01-03
INV50148,52,25L+,Tamil Nadu,Tier3,SIP,25000,119551,2022-10-16
INV76459,64,12-25L,MP,Tier2,SIP,5000,119551,2022-07-20
INV68025,58,25L+,West Bengal,Tier2,SIP,5000,119092,2023-04-25
INV28676,43,12-25L,Tamil Nadu,Tier2,SIP,25000,120503,2024-09-30
INV59789,48,25L+,Delhi,Tier2,SIP,50000,125497,2024-08-05
INV92014,54,5-12L,Punjab,Tier2,SIP,500,118632,2025-08-07
INV11636,25,5-12L,West Bengal,Tier1,Lumpsum,25000,119551,2023-12-20
INV81684,32,12-25L,Maharashtra,Tier1,Redemption,25000,118632,2024-07-14
INV52389,61,12-25L,UP,Tier1,SIP,1000,118632,2025-02-08
INV55296,43,12-25L,MP,Tier1,Lumpsum,1000,120503,2025-06-18
INV59365,62,25L+,Punjab,Tier1,Lumpsum,2000,119551,2024-10-27
INV99415,61,5-12L,Punjab,Tier2,Redemption,5000,120841,2024-04-22
INV44987,33,25L+,Maharashtra,Tier2,Redemption,2000,120503,2025-08-28
INV52163,44,25L+,Maharashtra,Tier3,Lumpsum,10000,119092,2022-10-28
INV14776,39,5-12L,Kerala,Tier2,Lumpsum,5000,118632,2022-10-19
INV47236,43,5-12L,Delhi,Tier1,Lumpsum,1000,119092,2026-05-19
INV96183,44,25L+,Gujarat,Tier2,SIP,25000,118632,2024-03-16
INV61670,28,5-12L,UP,Tier3,SIP,25000,125497,2022-10-10
INV58611,24,5-12L,Punjab,Tier2,SIP,10000,120503,2023-09-15
INV92514,36,12-25L,Delhi,Tier1,SIP,500,125497,2025-10-07
INV78570,64,25L+,Karnataka,Tier2,SIP,1000,119092,2022-08-05
INV63864,48,25L+,Telangana,Tier2,Redemption,10000,125497,2022-09-09
INV90461,55,5-12L,Rajasthan,Tier1,SIP,25000,119092,2022-10-29
INV74099,49,25L+,Delhi,Tier2,Redemption,50000,125497,2025-09-21
INV95420,53,12-25L,MP,Tier2,Lumpsum,50000,120503,2024-06-11
INV98416,61,5-12L,Delhi,Tier2,SIP,5000,125497,2023-10-07
INV54218,54,25L+,UP,Tier2,SIP,500,118632,2022-10-20
INV81243,36,12-25L,Tamil Nadu,Tier2,SIP,5000,119092,2023-10-28
INV56654,45,12-25L,Kerala,Tier1,SIP,5000,125497,2024-05-01
INV14954,54,25L+,Karnataka,Tier2,SIP,50000,119092,2023-12-25
INV35393,51,12-25L,UP,Tier2,SIP,500,119092,2024-04-11
INV29741,43,25L+,Maharashtra,Tier3,SIP,2000,118632,2022-10-24
INV66119,47,25L+,Delhi,Tier3,SIP,500,125497,2023-03-02
INV10072,36,5-12L,Maharashtra,Tier3,SIP,5000,120841,2023-05-23
INV27666,41,12-25L,Tamil Nadu,Tier1,SIP,5000,120841,2025-07-28
INV27732,31,12-25L,West Bengal,Tier1,SIP,1000,125497,2025-10-15
INV39502,52,25L+,Maharashtra,Tier3,Redemption,500,125497,2025-02-28
INV38380,25,25L+,Tamil Nadu,Tier2,SIP,5000,120503,2025-10-30
INV35337,50,25L+,Kerala,Tier2,SIP,1000,119092,2024-11-24
INV73222,60,25L+,MP,Tier2,SIP,5000,120503,2022-08-02
INV27924,52,12-25L,Rajasthan,Tier1,SIP,10000,120841,2024-05-11
INV66334,58,25L+,Telangana,Tier1,Lumpsum,5000,120841,2023-11-06
INV87657,48,12-25L,Telangana,Tier2,SIP,50000,120503,2025-02-05
INV56198,31,12-25L,West Bengal,Tier3,Redemption,5000,119092,2023-03-02
INV42978,35,25L+,Rajasthan,Tier3,SIP,500,120503,2026-04-08
INV70007,30,25L+,Rajasthan,Tier3,SIP,5000,120841,2024-01-01
INV40168,56,12-25L,Karnataka,Tier1,SIP,25000,125497,2024-07-07
INV78360,27,25L+,Karnataka,Tier3,SIP,10000,119092,2022-12-08
INV88454,29,5-12L,Telangana,Tier1,SIP,25000,120841,2025-02-13
INV14250,47,25L+,Tamil Nadu,Tier1,SIP,25000,119092,2023-07-09
INV14737,46,25L+,Punjab,Tier2,SIP,1000,120841,2022-04-04
INV17770,26,5-12L,Kerala,Tier2,SIP,10000,125497,2024-06-24
INV63596,37,12-25L,Tamil Nadu,Tier2,SIP,500,120841,2023-06-06
INV40249,52,5-12L,Telangana,Tier2,SIP,50000,120503,2026-03-06
INV16350,43,12-25L,Punjab,Tier3,Lumpsum,500,120841,2023-06-29
INV94529,29,25L+,UP,Tier3,Lumpsum,2000,125497,2022-12-12
INV40874,48,12-25L,West Bengal,Tier3,SIP,5000,119092,2025-08-28
INV45021,51,12-25L,Delhi,Tier2,SIP,500,125497,2023-08-23
INV86504,48,25L+,Maharashtra,Tier3,SIP,1000,119551,2024-07-02
INV44442,63,5-12L,Delhi,Tier2,SIP,2000,119551,2026-01-26
INV94616,27,12-25L,Tamil Nadu,Tier2,Lumpsum,1000,119551,2026-03-11
INV84955,27,5-12L,Punjab,Tier1,Lumpsum,1000,119092,2024-07-20
INV87323,58,12-25L,Punjab,Tier2,SIP,1000,119551,2024-11-05
INV97188,39,25L+,Maharashtra,Tier2,SIP,10000,125497,2022-12-18
INV66061,24,5-12L,Karnataka,Tier3,SIP,1000,119551,2022-09-22
INV53692,35,12-25L,Karnataka,Tier3,SIP,1000,119092,2023-05-14
INV71943,54,12-25L,Tamil Nadu,Tier3,SIP,5000,120503,2025-01-12
INV83059,30,25L+,West Bengal,Tier3,Lumpsum,50000,119551,2022-07-24
INV17623,38,5-12L,Rajasthan,Tier1,SIP,25000,120841,2025-12-26
INV59374,26,12-25L,Tamil Nadu,Tier2,Redemption,5000,119551,2025-10-20
INV52857,55,12-25L,Delhi,Tier2,SIP,25000,120841,2025-04-21
INV24949,52,5-12L,UP,Tier3,SIP,2000,119551,2025-06-06
INV87704,64,5-12L,MP,Tier3,SIP,10000,125497,2025-03-28
INV52244,24,5-12L,Punjab,Tier1,SIP,2000,120503,2025-06-04
INV22862,22,12-25L,Kerala,Tier3,SIP,2000,119092,2022-06-12
INV30524,49,12-25L,UP,Tier1,SIP,50000,119551,2022-01-01
INV61486,42,5-12L,Punjab,Tier2,SIP,1000,119551,2026-01-20
INV11630,29,12-25L,Kerala,Tier1,Lumpsum,10000,119551,2026-02-13
INV71362,58,12-25L,Karnataka,Tier3,Lumpsum,500,119551,2023-11-04
INV26545,43,25L+,Telangana,Tier1,Redemption,25000,118632,2025-03-18
INV33956,64,25L+,Maharashtra,Tier3,SIP,10000,119551,2026-04-03
INV41945,40,12-25L,Gujarat,Tier2,Lumpsum,10000,125497,2022-05-21
INV66378,46,12-25L,MP,Tier3,SIP,10000,119092,2023-05-27
INV95792,26,5-12L,Gujarat,Tier2,SIP,10000,119551,2024-05-10
INV17867,60,12-25L,Karnataka,Tier1,SIP,5000,119092,2022-07-19
INV94805,49,12-25L,Maharashtra,Tier2,Redemption,1000,120503,2025-03-17
INV50783,59,12-25L,Delhi,Tier3,Lumpsum,50000,119092,2022-04-02
INV98258,48,12-25L,Maharashtra,Tier2,SIP,5000,120841,2022-01-25
INV63507,60,25L+,Telangana,Tier1,Lumpsum,1000,120841,2022-01-14
INV59857,63,5-12L,Gujarat,Tier2,SIP,10000,120841,2024-05-17
INV90109,31,12-25L,Kerala,Tier2,SIP,10000,119092,2022-12-19
INV54252,25,5-12L,Karnataka,Tier2,Redemption,500,118632,2024-11-21
INV75302,46,5-12L,Rajasthan,Tier3,SIP,10000,120841,2025-06-22
INV53179,46,25L+,Karnataka,Tier1,SIP,500,119551,2022-11-12
INV73466,23,5-12L,UP,Tier1,SIP,1000,119092,2026-03-31
INV72867,34,12-25L,Maharashtra,Tier3,SIP,10000,125497,2023-07-18
INV36762,64,25L+,Gujarat,Tier3,SIP,2000,125497,2025-05-01
INV65071,47,5-12L,Karnataka,Tier3,Lumpsum,25000,125497,2024-03-03
INV50155,28,25L+,Rajasthan,Tier2,Redemption,25000,118632,2023-10-13
INV57179,38,12-25L,UP,Tier1,SIP,10000,120841,2025-02-13
INV38519,46,5-12L,Kerala,Tier1,SIP,500,119551,2022-01-10
INV51814,57,5-12L,Telangana,Tier1,Lumpsum,50000,118632,2024-06-06
INV41781,54,5-12L,Gujarat,Tier2,Redemption,2000,119551,2022-12-26
INV71537,28,12-25L,UP,Tier3,SIP,500,125497,2025-05-05
INV40205,36,12-25L,Delhi,Tier3,SIP,2000,118632,2026-03-30
INV18752,31,25L+,Rajasthan,Tier2,SIP,10000,118632,2025-08-05
INV50273,35,5-12L,Karnataka,Tier1,Redemption,5000,119551,2023-12-24
INV70403,43,12-25L,Delhi,Tier1,SIP,50000,119551,2026-04-17
INV70479,44,12-25L,Kerala,Tier2,SIP,5000,125497,2023-07-24
INV59394,37,12-25L,Punjab,Tier2,Lumpsum,25000,119551,2022-12-20
INV23759,53,25L+,UP,Tier3,SIP,500,125497,2022-02-01
INV40045,51,25L+,Punjab,Tier3,SIP,25000,120841,2023-11-08
INV61197,51,12-25L,Karnataka,Tier1,Lumpsum,1000,120841,2022-09-07
INV37484,46,25L+,Karnataka,Tier1,SIP,2000,120841,2025-09-26
INV90910,39,25L+,West Bengal,Tier3,SIP,1000,118632,2024-02-10
INV88118,42,12-25L,MP,Tier3,SIP,25000,120503,2026-03-19
INV97710,52,12-25L,Kerala,Tier2,Redemption,25000,118632,2023-05-30
INV58331,32,12-25L,Punjab,Tier3,SIP,2000,119092,2024-09-04
INV82169,24,5-12L,Telangana,Tier2,SIP,500,119092,2022-08-19
INV11680,63,12-25L,Maharashtra,Tier3,SIP,500,119551,2025-12-17
INV57633,37,12-25L,Kerala,Tier1,SIP,1000,120503,2022-03-24
INV39484,29,5-12L,MP,Tier1,SIP,5000,118632,2023-03-23
INV65177,29,25L+,UP,Tier3,Redemption,500,119551,2024-03-28
INV85021,34,12-25L,Maharashtra,Tier1,SIP,500,120503,2022-10-04
INV18443,43,25L+,West Bengal,Tier2,SIP,500,118632,2026-01-21
INV74329,49,12-25L,UP,Tier2,SIP,1000,120503,2025-11-20
INV66339,55,12-25L,UP,Tier1,Lumpsum,5000,118632,2022-07-15
INV78264,32,25L+,Karnataka,Tier3,SIP,25000,118632,2025-04-09
INV29452,47,12-25L,Punjab,Tier3,Lumpsum,25000,125497,2022-05-07
INV84763,24,25L+,UP,Tier2,SIP,500,119092,2024-01-03
INV19921,61,5-12L,Delhi,Tier3,Lumpsum,50000,119551,2024-05-10
INV39999,43,5-12L,Punjab,Tier2,SIP,500,125497,2023-03-17
INV44231,26,25L+,Maharashtra,Tier2,SIP,25000,119092,2024-02-11
INV82562,48,25L+,West Bengal,Tier1,SIP,25000,119551,2026-03-18
INV62920,27,25L+,MP,Tier3,SIP,5000,125497,2025-03-26
INV53664,38,12-25L,Tamil Nadu,Tier1,SIP,50000,118632,2026-04-17
INV78695,61,25L+,Maharashtra,Tier1,SIP,5000,119551,2025-07-06
INV15261,57,5-12L,Maharashtra,Tier1,SIP,25000,125497,2025-12-04
INV78068,58,25L+,UP,Tier3,SIP,50000,120503,2025-10-22
INV16244,45,25L+,Maharashtra,Tier2,SIP,5000,118632,2022-05-04
INV42751,62,12-25L,Kerala,Tier2,SIP,5000,119551,2026-01-22
INV33277,32,12-25L,Kerala,Tier3,SIP,5000,120841,2025-05-08
INV28119,62,5-12L,Punjab,Tier2,SIP,25000,125497,2022-07-26
INV83015,59,25L+,Rajasthan,Tier2,Lumpsum,10000,120503,2022-06-23
INV76652,34,5-12L,Telangana,Tier1,Redemption,50000,119551,2022-07-30
INV32228,45,25L+,Karnataka,Tier1,SIP,10000,125497,2022-11-08
INV57031,64,25L+,Delhi,Tier1,Redemption,50000,120841,2026-04-08
INV33084,53,5-12L,Punjab,Tier3,SIP,2000,119092,2026-03-26
INV28234,25,12-25L,West Bengal,Tier2,SIP,1000,125497,2023-04-14
INV78712,55,12-25L,Telangana,Tier3,SIP,5000,120503,2023-06-07
INV12196,54,5-12L,Karnataka,Tier3,SIP,1000,120503,2022-10-02
INV73416,46,12-25L,Delhi,Tier3,SIP,10000,125497,2024-04-05
INV25346,64,12-25L,Punjab,Tier3,SIP,500,118632,2025-10-20
INV46202,24,5-12L,Telangana,Tier1,SIP,500,118632,2026-04-23
INV43575,60,5-12L,Gujarat,Tier1,SIP,10000,119551,2022-03-08
INV99653,58,25L+,Punjab,Tier1,SIP,50000,120841,2022-11-21
INV34079,34,5-12L,Rajasthan,Tier2,Lumpsum,50000,119551,2025-11-08
INV79555,64,5-12L,Telangana,Tier3,SIP,5000,119092,2023-05-18
INV99333,48,5-12L,Kerala,Tier1,SIP,5000,120503,2024-04-23
INV41425,57,12-25L,Rajasthan,Tier3,SIP,5000,119551,2022-09-04
INV98125,23,25L+,Gujarat,Tier3,SIP,50000,125497,2022-05-14
INV78345,44,12-25L,Karnataka,Tier2,SIP,10000,120841,2024-12-20
INV47526,54,12-25L,Gujarat,Tier1,SIP,1000,119092,2026-02-04
INV85491,22,12-25L,Telangana,Tier3,SIP,50000,120841,2022-01-17
INV73243,51,5-12L,Tamil Nadu,Tier3,SIP,2000,120503,2022-09-13
INV18658,36,12-25L,Rajasthan,Tier3,Redemption,10000,120503,2024-11-27
INV69345,25,12-25L,Karnataka,Tier3,SIP,25000,120841,2022-08-23
INV72115,47,5-12L,Tamil Nadu,Tier2,SIP,500,125497,2023-05-05
INV77669,41,5-12L,Kerala,Tier3,Redemption,5000,118632,2024-02-10
INV54123,48,25L+,Telangana,Tier3,Lumpsum,1000,119551,2022-01-06
INV10047,52,12-25L,West Bengal,Tier2,Redemption,25000,118632,2025-03-12
INV50714,35,5-12L,Kerala,Tier2,SIP,1000,119092,2022-03-05
INV45905,43,12-25L,Rajasthan,Tier3,SIP,25000,119092,2026-05-14
INV38856,35,12-25L,West Bengal,Tier3,SIP,50000,120503,2023-04-19
INV56791,39,25L+,Delhi,Tier3,SIP,500,120503,2025-03-13
INV57135,24,12-25L,Punjab,Tier3,Lumpsum,10000,120503,2023-08-10
INV97838,47,25L+,MP,Tier2,Lumpsum,5000,120503,2025-09-08
INV50474,51,5-12L,Rajasthan,Tier3,Lumpsum,500,120841,2024-06-22
INV82892,33,5-12L,West Bengal,Tier2,SIP,10000,120841,2023-01-29
INV23441,59,5-12L,Delhi,Tier1,SIP,25000,120503,2022-05-16
INV15283,64,25L+,Gujarat,Tier2,SIP,5000,118632,2024-02-25
INV66318,56,12-25L,MP,Tier3,Lumpsum,5000,120503,2024-04-05
INV68465,43,5-12L,Gujarat,Tier1,Lumpsum,10000,120841,2022-02-02
INV32150,24,12-25L,Maharashtra,Tier1,SIP,50000,120841,2026-04-06
INV11248,62,12-25L,MP,Tier2,SIP,5000,120503,2022-11-03
INV28084,37,5-12L,Gujarat,Tier1,SIP,1000,119092,2023-10-12
INV32940,52,12-25L,Kerala,Tier1,SIP,5000,118632,2022-11-08
INV40558,57,12-25L,Maharashtra,Tier3,SIP,500,125497,2025-09-19
INV17561,52,25L+,Karnataka,Tier1,SIP,50000,120841,2024-08-05
INV53013,53,12-25L,West Bengal,Tier1,SIP,25000,119551,2022-06-07
INV26306,32,25L+,West Bengal,Tier3,Redemption,25000,119551,2022-10-15
INV39002,42,25L+,MP,Tier2,SIP,25000,118632,2022-08-19
INV74508,46,5-12L,Delhi,Tier2,SIP,5000,120503,2024-05-06
INV77782,43,25L+,Tamil Nadu,Tier1,SIP,500,125497,2023-03-08
INV19603,36,12-25L,Punjab,Tier1,SIP,1000,120503,2024-02-15
INV95531,54,25L+,West Bengal,Tier3,Lumpsum,50000,120841,2023-11-21
INV94039,37,5-12L,MP,Tier3,SIP,50000,118632,2025-01-29
INV39749,40,25L+,Rajasthan,Tier2,Redemption,10000,120841,2023-08-05
INV54621,47,12-25L,Maharashtra,Tier1,Redemption,50000,118632,2024-07-30
INV35537,39,12-25L,Punjab,Tier3,SIP,500,119551,2023-07-24
INV84307,30,12-25L,Karnataka,Tier3,SIP,25000,119092,2026-01-14
INV16392,46,5-12L,Karnataka,Tier1,SIP,2000,118632,2024-01-05
INV16484,40,5-12L,Karnataka,Tier1,SIP,5000,118632,2022-01-30
INV73560,23,5-12L,Rajasthan,Tier3,SIP,10000,125497,2025-01-08
INV40105,58,25L+,UP,Tier3,SIP,25000,125497,2022-01-05
INV43333,29,5-12L,Telangana,Tier3,SIP,50000,125497,2023-12-14
INV80664,46,5-12L,MP,Tier3,SIP,1000,119551,2025-08-29
INV69581,24,12-25L,Tamil Nadu,Tier2,Lumpsum,500,119551,2023-04-09
INV47863,24,25L+,Karnataka,Tier3,SIP,10000,119551,2023-06-17
INV84500,61,5-12L,Maharashtra,Tier2,SIP,1000,119551,2026-02-28
INV24630,60,25L+,Telangana,Tier3,SIP,5000,119551,2025-02-09
INV48038,51,5-12L,Gujarat,Tier3,Lumpsum,50000,125497,2026-04-26
INV55950,39,25L+,Tamil Nadu,Tier1,SIP,1000,119092,2022-11-17
INV96325,53,12-25L,Kerala,Tier2,Lumpsum,500,119092,2023-01-02
INV23098,45,25L+,Delhi,Tier3,Lumpsum,2000,125497,2023-04-11
INV92556,57,25L+,Delhi,Tier3,Lumpsum,1000,119092,2023-04-23
INV18884,23,5-12L,Tamil Nadu,Tier1,SIP,25000,120841,2023-10-06
INV53209,44,12-25L,Tamil Nadu,Tier3,SIP,1000,118632,2023-03-23
INV57499,33,25L+,UP,Tier3,SIP,10000,120503,2025-04-29
INV81836,33,5-12L,Tamil Nadu,Tier1,SIP,10000,120841,2022-06-09
INV73074,53,5-12L,MP,Tier1,SIP,500,119092,2023-09-23
INV98595,38,5-12L,MP,Tier3,Redemption,1000,119551,2023-05-10
INV90604,24,12-25L,Gujarat,Tier1,SIP,5000,119551,2024-10-24
INV84063,34,25L+,Kerala,Tier1,SIP,500,118632,2024-09-07
INV52702,36,5-12L,Punjab,Tier2,SIP,1000,119092,2024-11-22
INV35110,46,12-25L,Telangana,Tier2,SIP,5000,120841,2023-08-25
INV92275,44,25L+,Kerala,Tier1,SIP,2000,119092,2026-01-13
INV12147,59,12-25L,Rajasthan,Tier2,Redemption,10000,120503,2022-08-29
INV51195,52,12-25L,Tamil Nadu,Tier1,SIP,500,119092,2022-07-21
INV55680,22,12-25L,Rajasthan,Tier2,Lumpsum,10000,119551,2022-12-20
INV15831,39,5-12L,Delhi,Tier2,Redemption,2000,118632,2023-10-19
INV76137,41,5-12L,MP,Tier1,SIP,5000,120503,2022-09-11
INV18624,52,5-12L,Telangana,Tier2,SIP,50000,118632,2022-08-04
INV70791,57,25L+,Karnataka,Tier1,SIP,2000,125497,2024-04-13
INV83872,51,12-25L,West Bengal,Tier3,SIP,5000,120503,2023-06-08
INV91854,61,5-12L,Delhi,Tier2,Redemption,5000,119092,2022-06-06
INV48488,44,12-25L,Tamil Nadu,Tier1,SIP,25000,119551,2025-12-31
INV66409,38,5-12L,Kerala,Tier3,Redemption,2000,120841,2023-03-07
INV14710,44,25L+,Rajasthan,Tier2,SIP,25000,120841,2025-02-12
INV75771,37,12-25L,Gujarat,Tier1,SIP,500,120503,2024-10-07
INV82969,23,12-25L,Maharashtra,Tier1,SIP,50000,120503,2022-08-06
INV16755,43,25L+,Tamil Nadu,Tier1,SIP,2000,125497,2023-03-15
INV77468,26,25L+,Karnataka,Tier3,SIP,500,120841,2022-06-09
INV43799,38,5-12L,Karnataka,Tier2,Lumpsum,50000,119551,2025-06-18
INV97079,52,12-25L,Kerala,Tier3,Redemption,1000,125497,2024-01-05
INV14182,27,25L+,West Bengal,Tier3,Lumpsum,25000,120841,2023-10-25
INV17035,41,12-25L,Telangana,Tier3,Lumpsum,2000,120841,2023-10-13
INV81579,31,12-25L,Maharashtra,Tier1,SIP,1000,125497,2022-07-21
INV21724,38,5-12L,UP,Tier3,SIP,500,120841,2025-04-12
INV59250,51,25L+,Karnataka,Tier2,SIP,2000,125497,2022-02-08
INV51073,54,12-25L,Punjab,Tier2,SIP,1000,119551,2023-05-13
INV95305,50,12-25L,Kerala,Tier2,Redemption,10000,120841,2023-09-04
INV71471,25,12-25L,Rajasthan,Tier1,Lumpsum,2000,120503,2023-05-30
INV98629,43,5-12L,UP,Tier2,Lumpsum,25000,119551,2022-09-20
INV10208,64,5-12L,Rajasthan,Tier3,SIP,25000,125497,2023-04-15
INV42666,64,25L+,UP,Tier1,SIP,500,125497,2026-03-03
INV11431,29,12-25L,Rajasthan,Tier2,SIP,10000,120841,2024-09-10
INV22483,43,5-12L,Kerala,Tier3,Lumpsum,25000,125497,2022-04-19
INV94285,39,12-25L,West Bengal,Tier3,SIP,5000,120503,2026-02-25
INV27336,51,25L+,Punjab,Tier1,SIP,5000,120841,2025-12-19
INV81940,58,25L+,Karnataka,Tier2,Lumpsum,10000,119092,2022-02-24
INV52211,47,5-12L,Punjab,Tier3,SIP,1000,120841,2025-10-12
INV44015,48,12-25L,Kerala,Tier3,SIP,50000,119092,2023-03-22
INV63233,30,25L+,Tamil Nadu,Tier2,SIP,25000,119092,2024-11-26
INV58253,56,12-25L,Karnataka,Tier3,SIP,2000,118632,2022-07-13
