scheme_code,scheme_name,nav,nav_date
151617,TRUSTMF FIXED MATURITY PLAN -SERIES II (1196 DAYS)-REGULAR PLAN -GROWTH,1286.9865,01-Jun-2026
151618,TRUSTMF FIXED MATURITY PLAN -SERIES II (1196 DAYS)-REGULAR PLAN -IDCW PAYOUT,1286.9860,01-Jun-2026
151622,Union Fixed Maturity Plan - Series 13 - Direct Plan - Growth Option,12.3133,15-Apr-2026
151624,Union Fixed Maturity Plan - Series 13 - Regular Plan - Growth Option,12.2015,15-Apr-2026
151623,Union Fixed Maturity Plan - Series 13 - Regular Plan - IDCW Payout Option,10.0000,15-Apr-2026
141245,UTI Capital Protection Oriented Scheme - Series IX-I (1467 Days) - Direct Plan - IDCW,10,04-May-2021
141243,UTI Capital Protection Oriented Scheme - Series IX-I (1467 Days) - Regular Plan - IDCW,10.0001,04-May-2021
141244,UTI Capital Protection Oriented Scheme Series IX-I (1467 Days) - Direct Plan - Growth Option,12.8584,04-May-2021
141246,UTI Capital Protection Oriented Scheme Series IX-I (1467 Days) - Regular Plan - Growth Option,12.3036,04-May-2021
141463,UTI Capital Protection Oriented Scheme - Series IX-II (1462 Days) - Direct Plan - IDCW,10,08-Jun-2021
141465,UTI Capital Protection Oriented Scheme - Series IX-II (1462 Days) - Regular Plan - IDCW,10.0001,08-Jun-2021
141466,UTI Capital Protection Oriented Scheme Series IX-II ( 1462 Days) - Direct Plan - Growth Option,12.8826,08-Jun-2021
141464,UTI Capital Protection Oriented Scheme Series IX-II ( 1462 Days) - Regular Plan - Growth Option,12.3534,08-Jun-2021
141701,UTI Capital Protection Oriented Scheme - Series IX-III (1389 Days) - Direct Plan - IDCW,10,03-Jun-2021
141699,UTI Capital Protection Oriented Scheme - Series IX-III (1389 Days) - Regular Plan - IDCW,10.0001,03-Jun-2021
141700,UTI Capital Protection Oriented Scheme Series IX-III ( 1389 Days) - Direct Plan - Growth Option,12.6616,03-Jun-2021
141698,UTI Capital Protection Oriented Scheme Series IX-III ( 1389 Days) - Regular Plan - Growth Option,12.1706,03-Jun-2021
139860,UTI Capital Protection Oriented Scheme - Series VIII-II (1831 Days) - Direct Plan - IDCW,10.0001,28-Sep-2021
139862,UTI Capital Protection Oriented Scheme - Series VIII-II (1831 Days) - Regular Plan - IDCW,10.0001,28-Sep-2021
139861,UTI Capital Protection Oriented Scheme Series VIII - II (1831 Days) - Regular Plan - Growth Option,14.7526,28-Sep-2021
139859,UTI Capital Protection Oriented Scheme Series VIII -II  (1831 Days) - Direct Plan - Growth Option,15.6052,28-Sep-2021
139987,UTI Capital Protection Oriented Scheme Series VIII-III (1281 Days) - Direct Plan - Dividend Option,10.0001,13-Apr-2020
139988,UTI Capital Protection Oriented Scheme Series VIII-III (1281 Days) - Regular Plan - Dividend Option,10.0002,13-Apr-2020
139985,UTI Capital Protection Oriented Scheme Series VIII-III (1281 Days) - Regular Plan - Growth Option,11.5592,13-Apr-2020
139986,UTI Capital Protection Oriented Scheme Series VIII-III (1281Days) - Direct Plan - Growth Option,12.1072,13-Apr-2020
140065,UTI Capital Protection Oriented Scheme - Series VIII-IV (1996 Days) - Direct Plan - IDCW,10,28-Apr-2022
140067,UTI Capital Protection Oriented Scheme - Series VIII-IV (1996 Days) - Regular Plan - IDCW,10.0001,28-Apr-2022
140068,UTI Capital Protection Oriented Scheme Series VIII-IV (1996 Days) - Direct Plan - Growth Option,14.8631,28-Apr-2022
140066,UTI Capital Protection Oriented Scheme Series VIII-IV (1996 Days) - Regular Plan - Growth Option,14.0605,28-Apr-2022
143088,UTI Capital Protection Oriented Scheme - Series X-II (1134 Days) - Direct Plan - IDCW,10,25-May-2021
143087,UTI Capital Protection Oriented Scheme - Series X-II (1134 Days) - Regular Plan - IDCW,10.0001,25-May-2021
143085,UTI Capital Protection Oriented Scheme Series X-II ( 1134 Days) - Direct Plan - Growth Option,12.0468,25-May-2021
143086,UTI Capital Protection Oriented Scheme Series X-II ( 1134 Days) - Regular Plan - Growth Option,11.758,25-May-2021
135304,UTI Dual Advantage Fixed Term Fund Series II-I (1998 Days) - Direct Plan - Dividend Option,10,18-Feb-2021
135302,UTI Dual Advantage Fixed Term Fund Series II-I (1998 Days) - Direct Plan - Growth Option,14.6028,18-Feb-2021
135303,UTI Dual Advantage Fixed Term Fund Series II-I (1998 Days) - Regular Plan - Dividend Option,10,18-Feb-2021
135301,UTI Dual Advantage Fixed Term Fund Series II-I (1998 Days) - Regular Plan - Growth Option,13.5832,18-Feb-2021
135358,UTI Dual Advantage Fixed Term Fund Series II-II (1997 Days) - Direct Plan - Dividend Option,10,05-Mar-2021
135359,UTI Dual Advantage Fixed Term Fund Series II-II (1997 Days) - Direct Plan- Growth Option,14.0746,05-Mar-2021
135357,UTI Dual Advantage Fixed Term Fund Series II-II (1997 days) - Regular Plan - Dividend Option,10,05-Mar-2021
135360,UTI Dual Advantage Fixed Term Fund Series II-II (1997 Days) - Regular Plan - Growth Option,13.4881,05-Mar-2021
135513,UTI Dual Advantage Fixed Term Fund Series II-III (1998 Days) - Direct Plan - Growth Option,15.7278,08-Apr-2021
135512,UTI Dual Advantage Fixed Term Fund Series II-III (1998 Days) - Direct Plan - IDCW,10,08-Apr-2021
135511,UTI Dual Advantage Fixed Term Fund Series II-III (1998 Days) - Regular Plan - Growth Option,15.0152,08-Apr-2021
135510,UTI Dual Advantage Fixed Term Fund Series II-III (1998 Days) - Regular Plan - IDCW,10,08-Apr-2021
135863,UTI - Dual Advantage Fixed Term Series II-IV (1997 Days) - Direct Plan - Growth Option,16.7457,10-Jun-2021
135860,UTI - Dual Advantage Fixed Term Series II-IV (1997 Days) - Regular Plan - Growth Option,15.6197,10-Jun-2021
135861,UTI Dual Advantage Fixed Term Fund Series II-IV (1997 Days) - Direct Plan - IDCW,10.0001,10-Jun-2021
135862,UTI Dual Advantage Fixed Term Fund Series II-IV (1997 Days) - Regular Plan - IDCW,10.0002,10-Jun-2021
136124,UTI - Dual Advantage Fixed Term Series II-V (1997 Days) - Direct Plan - Growth Option,14.9899,23-Jul-2021
136122,UTI - Dual Advantage Fixed Term Series II-V (1997 Days) - Regular Plan - Growth Option,14.0308,23-Jul-2021
136123,UTI Dual Advantage Fixed Term Fund Series II-V (1997 Days) - Direct Plan - IDCW,10.0001,23-Jul-2021
136121,UTI Dual Advantage Fixed Term Fund Series II-V (1997 Days) - Regular Plan - IDCW,10.0001,23-Jul-2021
136419,UTI - Dual Advantage Fixed Term Series III-I (1998 Days) - Direct Plan - Growth Option,15.9878,23-Aug-2021
136420,UTI - Dual Advantage Fixed Term Series III-I (1998 Days) - Regular Plan - Growth Option,14.9657,23-Aug-2021
136418,UTI Dual Advantage Fixed Term Fund Series III-I (1998 Days) - Direct Plan - IDCW,10.0001,23-Aug-2021
136417,UTI Dual Advantage Fixed Term Fund Series III-I (1998 Days) - Regular Plan - IDCW,10.0001,23-Aug-2021
140169,UTI - Dual Advantage Fixed Term Series IV-I (1279 Days) - Direct Plan - Dividend Option,10,09-Jun-2020
140170,UTI - Dual Advantage Fixed Term Series IV-I (1279 Days) - Direct Plan - Growth Option,12.4481,09-Jun-2020
140171,UTI - Dual Advantage Fixed Term Series IV-I (1279 Days) - Regular Plan - Dividend Option,10.0001,09-Jun-2020
140168,UTI - Dual Advantage Fixed Term Series IV-I (1279 Days) - Regular Plan - Growth Option,11.9002,09-Jun-2020
140506,UTI - Dual Advantage Fixed Term Series IV-II (1278 Days) - Direct  Plan - Dividend Option,10,28-Jul-2020
140507,UTI - Dual Advantage Fixed Term Series IV-II (1278 Days) - Direct Plan - Growth Option,12.2771,28-Jul-2020
140508,UTI - Dual Advantage Fixed Term Series IV-II (1278 Days) - Regular Plan - Dividend Option,10,28-Jul-2020
140505,UTI - Dual Advantage Fixed Term Series IV-II (1278 Days) - Regular Plan - Growth Option,11.7301,28-Jul-2020
140542,UTI - Dual Advantage Fixed Term Series IV-III (1279 Days) - Direct Plan - Dividend Option,10,11-Aug-2020
140543,UTI - Dual Advantage Fixed Term Series IV-III (1279 Days) - Direct Plan - Growth Option,12.3528,11-Aug-2020
140544,UTI - Dual Advantage Fixed Term Series IV-III (1279 Days) - Regular Plan - Dividend Option,10,11-Aug-2020
140541,UTI - Dual Advantage Fixed Term Series IV-III (1279 Days) - Regular Plan - Growth Option,11.8205,11-Aug-2020
140655,UTI - Dual Advantage Fixed Term Series IV-IV (1997 Days) - Direct Plan - Growth Option,16.0915,18-Aug-2022
140656,UTI - Dual Advantage Fixed Term Series IV-IV (1997 Days) - Regular Plan - Growth Option,15.2636,18-Aug-2022
140654,UTI Dual Advantage Fixed Term Fund Series IV-IV (1997 Days) - Direct Plan - IDCW,10,18-Aug-2022
140657,UTI Dual Advantage Fixed Term Fund Series IV-IV (1997 Days) - Regular Plan - IDCW,10.0001,18-Aug-2022
141781,UTI Dual Advantage Fixed Term Fund  Series V-I ( 1103 days) - Direct  Plan - Growth Option,11.784,21-Sep-2020
141780,UTI Dual Advantage Fixed Term Fund  Series V-I ( 1103 days) - Direct Plan - Dividend Option,10,21-Sep-2020
141782,UTI Dual Advantage Fixed Term Fund  Series V-I ( 1103 days) - Regular Plan - Dividend Option,10,21-Sep-2020
141779,UTI Dual Advantage Fixed Term Fund  Series V-I ( 1103 days) - Regular Plan - Growth Option,11.4036,21-Sep-2020
124596,UTI F I I F-Annual Interval Plan Series - II - Direct Plan - Growth Option,28.8723,11-May-2022
106338,UTI F I I F-Annual Interval Plan Series - II - Regular Plan - Growth Option,28.5682,11-May-2022
124595,UTI FIIF Annual Interval Plan II - Direct Plan - IDCW,10.0624,01-Nov-2021
106337,UTI FIIF Annual Interval Plan II - Regular Plan - IDCW,10.075,11-May-2022
126030,UTI FIIF Annual Interval Plan IV - Direct Plan - IDCW,10.1008,11-May-2022
107070,UTI FIIF Annual Interval Plan IV - Regular Plan - IDCW,10.0749,11-May-2022
126031,UTI Fixed Interval Income Fund (Annual Interval Plan) Series IV - Direct Plan - Growth Option,27.6707,11-May-2022
107071,UTI Fixed Interval Income Fund (Annual Interval Plan) Series IV - Regular Plan - Growth Option,27.3947,11-May-2022
122641,UTI FIIF Half Yearly Plan I - Direct Plan - IDCW,10.0606,11-May-2022
107089,UTI FIIF Half Yearly Plan I - Regular Plan - IDCW,10.0564,11-May-2022
122642,UTI Fixed  Income Interval Fund ( Half Yearly Plan - I) - Direct Plan - Growth Option,26.6295,11-May-2022
107088,UTI Fixed  Income Interval Fund ( Half Yearly Plan - I) - Regular Plan - Growth Option,26.1257,11-May-2022
125952,UTI FIIF Half Yearly Plan II - Direct Plan - IDCW,10.2065,11-May-2022
107226,UTI FIIF Half Yearly Plan II - Regular Plan - IDCW,10.0636,11-May-2022
125953,UTI Fixed Income Interval Fund ( Half Yearly Plan-II)- Direct Plan - Growth Option,26.0845,11-May-2022
107228,UTI Fixed Income Interval Fund ( Half Yearly Plan-II)- Regular Plan - Growth Option,26.0118,11-May-2022
120970,UTI - Fixed Income Interval Fund - Monthly Interval Plan  - Direct Plan - Growth Option,27.3497,11-May-2022
106145,UTI - Fixed Income Interval Fund - Monthly Interval Plan  - Regular Plan - Growth Option,26.846,11-May-2022
106549,UTI - Fixed Income Interval Fund - Monthly Interval Plan - Institutional Dividend Option,10.0325,23-Sep-2020
120975,UTI FIIF Monthly Interval Plan I - Direct Plan - Monthly IDCW,10.0063,11-May-2022
106146,UTI FIIF Monthly Interval Plan I - Regular Plan - Monthly IDCW,10.0085,11-May-2022
120902,UTI FIIF Monthly Interval Plan II - Direct Plan - Monthly IDCW,10.0286,11-May-2022
107195,UTI FIIF Monthly Interval Plan II - Regular Plan - Monthly IDCW,10.0163,11-May-2022
120903,UTI Fixed Income Interval Fund - Monthly Interval Plan II-Direct Plan - Growth Option,26.2655,11-May-2022
107193,UTI Fixed Income Interval Fund - Monthly Interval Plan II-Regular Plan - Growth Option,25.7798,11-May-2022
121412,UTI FIIF Quarterly Interval Plan III - Direct Plan - IDCW,10.0803,11-May-2022
106365,UTI FIIF Quarterly Interval Plan III - Regular Plan - IDCW,10.0759,11-May-2022
121413,UTI Fixed  Income Interval Fund ( Quarterly Interval Plan - III) - Direct Plan - Growth Option,28.4214,11-May-2022
106366,UTI Fixed  Income Interval Fund ( Quarterly Interval Plan - III) -Regular Plan - Growth Option,27.902,11-May-2022
106367,UTI Fixed  Income Interval Fund ( Quarterly Interval Plan -III) - Inst Dividend Plan,10.065,10-Dec-2020
121034,UTI F I I F Series II -Quarterly Interval Plan - IV -Direct Plan - Growth Option,25.5663,11-May-2022
109466,UTI F I I F Series II -Quarterly Interval Plan - IV -Instn. Growth  Option,20.9434,22-Jul-2020
109465,UTI F I I F Series II -Quarterly Interval Plan - IV -Regular Plan - Growth Option,25.0959,11-May-2022
121033,UTI FIIF Sr-2 Quarterly Interval Plan IV - Direct Plan - IDCW,10.0714,11-May-2022
109464,UTI FIIF Sr-2 Quarterly Interval Plan IV - Regular Plan - IDCW,10.0671,11-May-2022
120877,UTI F I I F Series II -Quarterly Interval Plan - VII - Direct Plan - Growth Option,25.166,11-May-2022
110468,UTI F I I F Series II -Quarterly Interval Plan - VII - Regular Plan - Growth Option,24.7004,11-May-2022
120876,UTI FIIF Sr-2 Quarterly Interval Plan VII - Direct Plan - IDCW,10.0613,11-May-2022
110469,UTI FIIF Sr-2 Quarterly Interval Plan VII - Regular Plan - IDCW,10.0569,11-May-2022
143099,UTI Fixed Term Income fund - Series XXIX - I (1134 DAYS) - Direct Plan - Annual IDCW,10,25-May-2021
143108,UTI Fixed Term Income fund - Series XXIX - I (1134 DAYS) - Direct Plan - Maturity IDCW,10,25-May-2021
143106,UTI Fixed Term Income fund - Series XXIX - I (1134 DAYS) - Direct Plan - Quarterly IDCW,10,25-May-2021
143105,UTI Fixed Term Income fund - Series XXIX - I (1134 DAYS) - Regular Plan - Annual IDCW,10,25-May-2021
143102,UTI Fixed Term Income fund - Series XXIX - I (1134 DAYS) - Regular Plan - Flexi IDCW,10,25-May-2021
143101,UTI Fixed Term Income fund - Series XXIX - I (1134 DAYS) - Regular Plan - Maturity IDCW,10,25-May-2021
143107,UTI Fixed Term Income fund - Series XXIX - I (1134 DAYS) - Regular Plan - Quarterly IDCW,10,25-May-2021
143100,UTI Fixed Term Income Fund Series XXIX -I (1134 days) - Direct Plan - Growth Option,12.4802,25-May-2021
143104,UTI Fixed Term Income Fund Series XXIX-I (1134 days) - Regular Plan - Growth Opton,12.3558,25-May-2021
143215,UTI Fixed Term Income fund - Series XXIX - II (1118 DAYS) - Direct Plan - Annual IDCW,9.736,25-May-2021
143220,UTI Fixed Term Income fund - Series XXIX - II (1118 DAYS) - Direct Plan - Maturity IDCW,10,25-May-2021
143209,UTI Fixed Term Income fund - Series XXIX - II (1118 DAYS) - Direct Plan - Quarterly IDCW,9.7357,25-May-2021
143216,UTI Fixed Term Income fund - Series XXIX - II (1118 DAYS) - Regular Plan - Annual IDCW,9.73,25-May-2021
143218,UTI Fixed Term Income fund - Series XXIX - II (1118 DAYS) - Regular Plan - Flexi IDCW,10,25-May-2021
143217,UTI Fixed Term Income fund - Series XXIX - II (1118 DAYS) - Regular Plan - Maturity IDCW,10,25-May-2021
143219,UTI Fixed Term Income fund - Series XXIX - II (1118 DAYS) - Regular Plan - Quarterly IDCW,9.7298,25-May-2021
143210,UTI Fixed Term Income Fund Series XXIX-II ( 1118 Days) - Direct Plan - Growth Option,11.419,25-May-2021
143221,UTI Fixed Term Income Fund Series XXIX-II (1118 days) - Regular Plan - Growth Option,11.3054,25-May-2021
143276,UTI Fixed Term Income fund - Series XXIX - III (1131 DAYS) - Direct Plan - Annual IDCW,10,22-Jun-2021
143282,UTI Fixed Term Income fund - Series XXIX - III (1131 DAYS) - Direct Plan - Flexi IDCW,10,22-Jun-2021
143277,UTI Fixed Term Income fund - Series XXIX - III (1131 DAYS) - Direct Plan - Maturity IDCW,10,22-Jun-2021
143275,UTI Fixed Term Income fund - Series XXIX - III (1131 DAYS) - Direct Plan - Quarterly IDCW,10,22-Jun-2021
143283,UTI Fixed Term Income fund - Series XXIX - III (1131 DAYS) - Regular Plan - Annual IDCW,10,22-Jun-2021
143280,UTI Fixed Term Income fund - Series XXIX - III (1131 DAYS) - Regular Plan - Maturity IDCW,10,22-Jun-2021
143279,UTI Fixed Term Income fund - Series XXIX - III (1131 DAYS) - Regular Plan - Quarterly IDCW,10,22-Jun-2021
143274,UTI Fixed Term Income Fund Series XXIX-III (1131 days) - Direct Plan - Growth Option,11.3951,22-Jun-2021
143278,UTI Fixed Term Income Fund Series XXIX-III (1131 days) - Regular Plan - Growth Option,11.2815,22-Jun-2021
143422,UTI Fixed Term Income fund - Series XXIX - IV (1422 DAYS) - Direct Plan - Flexi IDCW,10,05-Apr-2022
143425,UTI Fixed Term Income fund - Series XXIX - IV (1422 DAYS) - Regular Plan - Annual IDCW,10,05-Apr-2022
143360,UTI Fixed Term Income Fund Series XXIX-IV (1422 days) - Direct Plan - Growth Option,13.4977,05-Apr-2022
143361,UTI Fixed Term Income Fund Series XXIX-IV (1422 days) - Regular Plan - Growth Option,13.3945,05-Apr-2022
143863,UTI Fixed Term Income fund - Series XXIX - IX (1109 DAYS) - Direct Plan - Annual IDCW,10.0001,15-Jul-2021
143866,UTI Fixed Term Income fund - Series XXIX - IX (1109 DAYS) - Direct Plan - Maturity IDCW,10,15-Jul-2021
143867,UTI Fixed Term Income fund - Series XXIX - IX (1109 DAYS) - Direct Plan - Quarterly IDCW,10,15-Jul-2021
143865,UTI Fixed Term Income fund - Series XXIX - IX (1109 DAYS) - Regular Plan - Annual IDCW,10,15-Jul-2021
143872,UTI Fixed Term Income fund - Series XXIX - IX (1109 DAYS) - Regular Plan - Maturity IDCW,10.0001,15-Jul-2021
143871,UTI Fixed Term Income fund - Series XXIX - IX (1109 DAYS) - Regular Plan - Quarterly IDCW,10,15-Jul-2021
143870,UTI Fixed Term Income Fund Series XXIX-IX (1109 days) - Direct Plan - Growth Option,10.9669,15-Jul-2021
143868,UTI Fixed Term Income Fund Series XXIX-IX (1109 days) - Regular Plan - Growth Option,10.8574,15-Jul-2021
143428,UTI Fixed Term Income fund - Series XXIX - V (1113 DAYS) - Direct Plan - Annual IDCW,10,22-Jun-2021
143431,UTI Fixed Term Income fund - Series XXIX - V (1113 DAYS) - Direct Plan - Flexi IDCW,10,22-Jun-2021
143430,UTI Fixed Term Income fund - Series XXIX - V (1113 DAYS) - Direct Plan - Maturity IDCW,10,22-Jun-2021
143429,UTI Fixed Term Income fund - Series XXIX - V (1113 DAYS) - Direct Plan - Quarterly IDCW,10,22-Jun-2021
143432,UTI Fixed Term Income fund - Series XXIX - V (1113 DAYS) - Regular Plan - Annual IDCW,10,22-Jun-2021
143434,UTI Fixed Term Income fund - Series XXIX - V (1113 DAYS) - Regular Plan - Flexi IDCW,10,22-Jun-2021
143433,UTI Fixed Term Income fund - Series XXIX - V (1113 DAYS) - Regular Plan - Maturity IDCW,10,22-Jun-2021
143436,UTI Fixed Term Income fund - Series XXIX - V (1113 DAYS) - Regular Plan - Quarterly IDCW,10,22-Jun-2021
143437,UTI Fixed Term Income Fund Series XXIX-V (1113 days) - Direct Plan - Growth Option,11.5331,22-Jun-2021
143435,UTI Fixed Term Income Fund Series XXIX-V (1113 days) - Regular Plan - Growth Option,11.4175,22-Jun-2021
143563,UTI Fixed Term Income fund - Series XXIX - VI (1135 DAYS) - Direct Plan - Annual IDCW,10,06-Jul-2021
143568,UTI Fixed Term Income fund - Series XXIX - VI (1135 DAYS) - Regular Plan - Annual IDCW,10,06-Jul-2021
143562,UTI Fixed Term Income Fund Series XXIX-VI (1135 days) - Direct Plan - Growth Option,12.749,06-Jul-2021
143567,UTI Fixed Term Income Fund Series XXIX-VI (1135 days) - Regular Plan - Growth Option,12.711,06-Jul-2021
143737,UTI Fixed Term Income fund - Series XXIX - VII (1135 DAYS) - Direct Plan - Quarterly IDCW,10,15-Jul-2021
143740,UTI Fixed Term Income fund - Series XXIX - VII (1135 DAYS) - Regular Plan - Annual IDCW,10,15-Jul-2021
143745,UTI Fixed Term Income fund - Series XXIX - VII (1135 DAYS) - Regular Plan - Quarterly IDCW,10,15-Jul-2021
143741,UTI Fixed Term Income Fund Series XXIX-VII (1135 days) - Direct Plan - Growth Option,12.5388,15-Jul-2021
143744,UTI Fixed Term Income Fund Series XXIX-VII (1135 days) - Regular Plan - Growth Option,12.4432,15-Jul-2021
143800,UTI Fixed Term Income fund - Series XXIX - VIII (1127 DAYS) - Direct Plan - Annual IDCW,10,15-Jul-2021
143808,UTI Fixed Term Income fund - Series XXIX - VIII (1127 DAYS) - Direct Plan - Flexi IDCW,10,15-Jul-2021
143802,UTI Fixed Term Income fund - Series XXIX - VIII (1127 DAYS) - Direct Plan - Maturity IDCW,10,15-Jul-2021
143801,UTI Fixed Term Income fund - Series XXIX - VIII (1127 DAYS) - Direct Plan - Quarterly IDCW,10,15-Jul-2021
143804,UTI Fixed Term Income fund - Series XXIX - VIII (1127 DAYS) - Regular Plan - Annual IDCW,10,15-Jul-2021
143806,UTI Fixed Term Income fund - Series XXIX - VIII (1127 DAYS) - Regular Plan - Flexi IDCW,10,15-Jul-2021
143805,UTI Fixed Term Income fund - Series XXIX - VIII (1127 DAYS) - Regular Plan - Quarterly IDCW,10,15-Jul-2021
143799,UTI Fixed Term Income Fund Series XXIX-VIII (1127 days) - Direct Plan - Growth Option,12.765,15-Jul-2021
143803,UTI Fixed Term Income Fund Series XXIX-VIII (1127 days) - Regular Plan - Growth Option,12.6695,15-Jul-2021
144003,UTI Fixed Term Income fund - Series XXIX - XI (1112 DAYS) - Direct Plan - Flexi IDCW,10,15-Jul-2021
143999,UTI Fixed Term Income fund - Series XXIX - XI (1112 DAYS) - Direct Plan - Maturity IDCW,10,15-Jul-2021
143997,UTI Fixed Term Income Fund Series XXIX-XI (1112 days) - Direct Plan - Growth Option,11.2868,15-Jul-2021
144006,UTI Fixed Term Income Fund Series XXIX-XI (1112 days) - Regular Plan - Growth Option,11.2025,15-Jul-2021
144103,UTI Fixed Term Income fund - Series XXIX - XIII (1122 DAYS) - Direct Plan - Annual IDCW,10,12-Aug-2021
144097,UTI Fixed Term Income fund - Series XXIX - XIII (1122 DAYS) - Direct Plan - Maturity IDCW,10,12-Aug-2021
144095,UTI Fixed Term Income fund - Series XXIX - XIII (1122 DAYS) - Direct Plan - Quarterly IDCW,10,12-Aug-2021
144102,UTI Fixed Term Income fund - Series XXIX - XIII (1122 DAYS) - Regular Plan - Annual IDCW,10,12-Aug-2021
144100,UTI Fixed Term Income fund - Series XXIX - XIII (1122 DAYS) - Regular Plan - Flexi IDCW,10,12-Aug-2021
144099,UTI Fixed Term Income fund - Series XXIX - XIII (1122 DAYS) - Regular Plan - Maturity IDCW,10,12-Aug-2021
144104,UTI Fixed Term Income fund - Series XXIX - XIII (1122 DAYS) - Regular Plan - Quarterly IDCW,10,12-Aug-2021
144096,UTI Fixed Term Income Fund Series XXIX-XIII (1122 days) - Direct Plan - Growth Option,12.2971,12-Aug-2021
144098,UTI Fixed Term Income Fund Series XXIX-XIII (1122 days) - Regular Plan - Growth Option,12.1747,12-Aug-2021
144202,UTI Fixed Term Income fund - Series XXIX - XIV (1131 DAYS) - Direct Plan - Quarterly IDCW,10,10-Aug-2021
144209,UTI Fixed Term Income fund - Series XXIX - XIV (1131 DAYS) - Regular Plan - Maturity IDCW,10,10-Aug-2021
144201,UTI Fixed Term Income Fund Series XXIX-XIV (1131 days) - Direct Plan - Growth Option,12.704,10-Aug-2021
144206,UTI Fixed Term Income Fund Series XXIX-XIV (1131 days) - Regular Plan - Growth Option,12.609,10-Aug-2021
144227,UTI Fixed Term Income Fund Series XXIX-XV (1124 days) - Direct Plan - Growth Option,12.6618,10-Aug-2021
144231,UTI Fixed Term Income Fund Series XXIX-XV (1124 days) - Regular Plan - Growth Option,12.5669,10-Aug-2021
144573,UTI Fixed Term Income fund - Series XXX - I (1104 DAYS) - Direct Plan - Maturity IDCW,10,31-Aug-2021
144572,UTI Fixed Term Income fund - Series XXX - I (1104 DAYS) - Direct Plan - Quarterly IDCW,10,31-Aug-2021
144575,UTI Fixed Term Income fund - Series XXX - I (1104 DAYS) - Regular Plan - Annual IDCW,10,31-Aug-2021
144577,UTI Fixed Term Income fund - Series XXX - I (1104 DAYS) - Regular Plan - Flexi IDCW,10,31-Aug-2021
144576,UTI Fixed Term Income fund - Series XXX - I (1104 DAYS) - Regular Plan - Maturity IDCW,10,31-Aug-2021
144579,UTI Fixed Term Income fund - Series XXX - I (1104 DAYS) - Regular Plan - Quarterly IDCW,10,31-Aug-2021
144571,UTI Fixed Term Income Fund Series XXX-I (1104 days) - Direct Plan - Growth Option,12.2092,31-Aug-2021
144574,UTI Fixed Term Income Fund Series XXX-I (1104 days) - Regular Plan - Growth Option,12.0875,31-Aug-2021
144659,UTI Fixed Term Income fund - Series XXX - II (1107 DAYS) - Direct Plan - Annual IDCW,10,31-Aug-2021
144661,UTI Fixed Term Income fund - Series XXX - II (1107 DAYS) - Regular Plan - Quarterly IDCW,10,31-Aug-2021
144666,UTI Fixed Term Income Fund Series XXX-II (1107 days) - Direct Plan - Growth Option,12.6748,31-Aug-2021
144663,UTI Fixed Term Income Fund Series XXX-II (1107 days) - Regular Plan - Growth Option,12.5801,31-Aug-2021
144731,UTI Fixed Term Income Fund Series XXX-III (1106 Days) - Direct Plan - Annual IDCW,10,21-Sep-2021
144732,UTI Fixed Term Income Fund Series XXX-III (1106 Days) - Direct Plan - Flexi IDCW,10,21-Sep-2021
144736,UTI Fixed Term Income Fund Series XXX-III (1106 days) - Direct Plan - Growth Option,11.8575,21-Sep-2021
144739,UTI Fixed Term Income Fund Series XXX-III (1106 Days) - Direct Plan - Maturity IDCW,10,21-Sep-2021
144738,UTI Fixed Term Income Fund Series XXX-III (1106 Days) - Direct Plan - Quarterly IDCW,10,21-Sep-2021
144734,UTI Fixed Term Income Fund Series XXX-III (1106 Days) - Regular Plan - Annual IDCW,10,21-Sep-2021
144740,UTI Fixed Term Income Fund Series XXX-III (1106 Days) - Regular Plan - Flexi IDCW,10,21-Sep-2021
144733,UTI Fixed Term Income Fund Series XXX-III (1106 days) - Regular Plan - Growth Option,11.7394,21-Sep-2021
144737,UTI Fixed Term Income Fund Series XXX-III (1106 Days) - Regular Plan - Maturity IDCW,10,21-Sep-2021
144735,UTI Fixed Term Income Fund Series XXX-III (1106 Days) - Regular Plan - Quarterly IDCW,10,21-Sep-2021
144954,UTI - Fixed Term Income Fund Series XXX-IV (1125 Days) - Direct Plan - Growth Option,12.8672,26-Oct-2021
144956,UTI - Fixed Term Income Fund Series XXX-IV (1125 Days) - Regular Plan - Growth Option,12.7392,26-Oct-2021
144955,UTI Fixed Term Income Fund Series XXX-IV (1125 Days) - Direct Plan - Annual IDCW,10,26-Oct-2021
144950,UTI Fixed Term Income Fund Series XXX-IV (1125 Days) - Direct Plan - Flexi IDCW,10,26-Oct-2021
144949,UTI Fixed Term Income Fund Series XXX-IV (1125 Days) - Direct Plan - Maturity IDCW,10,26-Oct-2021
144948,UTI Fixed Term Income Fund Series XXX-IV (1125 Days) - Direct Plan - Quarterly IDCW,10,26-Oct-2021
144951,UTI Fixed Term Income Fund Series XXX-IV (1125 Days) - Regular Plan - Annual IDCW,10,26-Oct-2021
144957,UTI Fixed Term Income Fund Series XXX-IV (1125 Days) - Regular Plan - Flexi IDCW,10,26-Oct-2021
144953,UTI Fixed Term Income Fund Series XXX-IV (1125 Days) - Regular Plan - Maturity IDCW,10.0001,26-Oct-2021
144952,UTI Fixed Term Income Fund Series XXX-IV (1125 Days) - Regular Plan - Quarterly IDCW,10,26-Oct-2021
